codigo,cantidad
1113512BWHT-090,5
1113512BWHT-095,5
1113512BWHT-100,5
1113512BWHT-105,5
1113512BWHT-110,5
1113512BWHT-115,5
1113512BWHT-120,5
1113512BWHT-130,5
1119372DLMR-060,5
1119372DLMR-065,5
1119372DLMR-070,5
1119372DLMR-075,5
1119372DLMR-080,5
1119372DLMR-085,5
1119372DLMR-090,5
1119372DLMR-100,5
1119393ACTL-075,5
1119393ACTL-080,5
1119393ACTL-085,5
1119393ACTL-090,5
1119393ACTL-095,5
1119393ACTL-100,5
1119393ACTL-105,5
1119393ACTL-110,5
1119393ACTL-115,5
1119393ACTL-120,5
1119393ACTL-130,5
1119393GBMS-075,5
1119393GBMS-080,5
1119393GBMS-085,5
1119393GBMS-090,5
1119393GBMS-095,5
1119393GBMS-100,5
1119393GBMS-105,5
1119393GBMS-110,5
1119393GBMS-115,5
1119393GBMS-120,5
1119393GBMS-130,5
1119393NCBDB-075,5
1119393NCBDB-080,5
1119393NCBDB-085,5
1119393NCBDB-090,5
1119393NCBDB-095,5
1119393NCBDB-100,5
1119393NCBDB-105,5
1119393NCBDB-110,5
1119393NCBDB-115,5
1119393NCBDB-120,5
1119393NCBDB-130,5
1119393RYMZ-075,5
1119393RYMZ-080,5
1119393RYMZ-085,5
1119393RYMZ-090,5
1119393RYMZ-095,5
1119393RYMZ-100,5
1119393RYMZ-105,5
1119393RYMZ-110,5
1119393RYMZ-115,5
1119393RYMZ-120,5
1119393RYMZ-130,5
1119394ACPP-060,5
1119394ACPP-065,5
1119394ACPP-070,5
1119394ACPP-075,5
1119394ACPP-080,5
1119394ACPP-085,5
1119394ACPP-090,5
1119394ACPP-100,5
1119394BLSG-060,5
1119394BLSG-065,5
1119394BLSG-070,5
1119394BLSG-075,5
1119394BLSG-080,5
1119394BLSG-085,5
1119394BLSG-090,5
1119394BLSG-100,5
1119394GWBY-060,5
1119394GWBY-065,5
1119394GWBY-070,5
1119394GWBY-075,5
1119394GWBY-080,5
1119394GWBY-085,5
1119394GWBY-090,5
1119394GWBY-100,5
1119394SBSCR-060,5
1119394SBSCR-065,5
1119394SBSCR-070,5
1119394SBSCR-075,5
1119394SBSCR-080,5
1119394SBSCR-085,5
1119394SBSCR-090,5
1119394SBSCR-100,5
1119394SSIF-060,5
1119394SSIF-065,5
1119394SSIF-070,5
1119394SSIF-075,5
1119394SSIF-080,5
1119394SSIF-085,5
1119394SSIF-090,5
1119394SSIF-100,5
1119395BSBB-075,5
1119395BSBB-080,5
1119395BSBB-085,5
1119395BSBB-090,5
1119395BSBB-095,5
1119395BSBB-100,5
1119395BSBB-105,5
1119395BSBB-110,5
1119395BSBB-115,5
1119395BSBB-120,5
1119395BSBB-130,5
1119395FAYW-075,5
1119395FAYW-080,5
1119395FAYW-085,5
1119395FAYW-090,5
1119395FAYW-095,5
1119395FAYW-100,5
1119395FAYW-105,5
1119395FAYW-110,5
1119395FAYW-115,5
1119395FAYW-120,5
1119395FAYW-130,5
1119395MSSS-075,5
