codigo,cantidad
1110496SBBK-120,13
1129930TFST-130,2
1131056CPPF-080,17
1131056CPPF-085,14
1131056CPPF-090,9
1131056CPPF-100,4
1131056DTWGR-070,1
1110496SBBK-105,34
1110496SBBK-110,25
1110496SBBK-115,8
1110496SBBK-130,2
1110497SBBK-060,13
123456,12
