codigo,cantidad
1151091BLK-XS,12
1151091BLK-S,24
1151091BLK-M,18
1151091BLK-L,6
1151078BLK-XS,6
1151078BLK-S,18
1151078BLK-M,24
1151078BLK-L,9
1151078BLK-XL,3
1151079BLK-XS,6
1151079BLK-S,18
1151079BLK-M,24
1151079BLK-L,9
1151079BLK-XL,3
