codigo,cantidad
CG-BK-BL2-RF,100
CG-CL-PR2-RF,100
CG-GD-BR1-NR,100
CG-PK-PK1-RF,100
OG-BK-BL1,100
OG-BK-PK1-RF,100
OG-BL-BL1,100
OG-GB3-RF1,100
OG-GY-PR1,200
OG-PK-TL1,100
OG-RD-RS1,100
PHG-GB3-RF,100
PHG-TL6-RF,100
VRG-PR2-RF,100
WG-IB2-RF,60
WG-RS1-NR,60
PG-PK1-RF,100
PG-GRYL1-GR,100
PG-BK1-GR,100
PG-BL1-GR,100
PG-BK1-NR,100
PG-BR1-NR,100
