codigo,cantidad
HB03P-01L,10
HB03P-01M,10
HB03P-01S,35
HD08-C1L,10
HD08-C1S,10
HD08-C2L,15
HH12-09,30
MINIP-R1,40
MSB02-01,30
N04-01,20
NZ01-M1,36
SFB-TR,30
SUR03-01L,25
SUR03-01S,35
SWP-01,15
WR01-01,30
