codigo,cantidad
HB03-01L,10
HB03-01M,5
HB03-01S,10
HB03-N8S,5
HD08-C1L,15
HD08-C1S,25
HD08-C2L,5
HH12-09,15
N01R-01,15
N04-01,30
NZ01-D4,15
SUR03-01L,30
SUR03-01S,20
SUR03-02L,15
SUR03-02S,5
