codigo,cantidad
1100NOMADM4W6,24
1100NOMADM5W7,48
1100NOMADM6W8,48
1100NOMADM7W9,48
1100NOMADM8W10,72
1100NOMADM9W11,72
1100NOMADM10W12,48
1100NOMADM11W13,24
1100NOMADM12W14,24
1100SLATEM4W6,24
1100SLATEM5W7,24
1100SLATEM6W8,24
1100SLATEM7W9,48
1100SLATEM8W10,72
1100SLATEM9W11,72
1100SLATEM10W12,72
1100SLATEM11W13,48
1100SLATEM12W14,24
